time,wx,wy,wz
29.117636919021606,0.57,1.12,-0.61
29.127647161483765,0.61,1.18,-0.49
29.138213872909546,0.53,0.94,-0.37
29.14809012413025,0.46,0.45,-0.31
29.157737016677856,0.43,-0.12,-0.27
29.167847871780396,0.42,-0.62,-0.24
29.19660997390747,0.73,-1.25,-0.26
29.197030067443848,0.73,-1.25,-0.26
29.198140859603882,0.73,-1.25,-0.26
29.20722985267639,0.93,-1.14,-0.25
29.21732807159424,1.17,-0.9,-0.23
29.22739291191101,1.43,-0.6,-0.19
29.23790192604065,1.69,-0.3,-0.08
29.247788190841675,1.85,-0.01,0.05
29.258055925369263,1.87,0.18,0.17
29.267415046691895,1.71,0.25,0.3
29.297037839889526,0.84,-0.28,0.43
29.297364950180054,0.84,-0.28,0.43
29.298578023910522,0.84,-0.28,0.43
29.306982040405273,0.64,-0.53,0.41
29.316976070404053,0.47,-0.68,0.41
29.326992988586426,0.36,-0.71,0.46
29.337184190750122,0.28,-0.63,0.57
29.347448110580444,0.22,-0.44,0.66
29.35728406906128,0.19,-0.18,0.75
29.36708903312683,0.22,0.09,0.88
29.3965961933136,0.67,-0.15,0.94
29.396924018859863,0.67,-0.15,0.94
29.398136854171753,0.67,-0.15,0.94
29.406669855117798,0.88,-0.62,0.77
29.416956186294556,1.01,-1.01,0.61
29.426651000976562,1.1,-1.21,0.41
29.437204122543335,1.19,-1.28,0.06
29.447118997573853,1.1,-0.99,-0.31
29.456923961639404,0.64,-0.35,-0.44
29.46691107749939,-0.13,0.47,-0.25
29.49611496925354,-2.17,0.93,-0.22
29.496445894241333,-2.17,0.93,-0.22
29.497644186019897,-2.17,0.93,-0.22
29.506511926651,-2.61,0.79,-0.45
29.51638388633728,-2.93,0.88,-0.54
29.526196002960205,-2.93,0.97,-0.49
29.53728699684143,-2.49,0.92,-0.46
29.54665493965149,-1.8,0.86,-0.41
29.556771993637085,-1.08,0.9,-0.28
29.566575050354004,-0.52,0.94,-0.12
29.59603500366211,-0.6,0.2,0.28
29.59635901451111,-0.6,0.2,0.28
29.597551107406616,-0.6,0.2,0.28
29.60608696937561,-0.95,-0.3,0.39
29.61604619026184,-1.21,-0.82,0.44
29.626105070114136,-1.28,-1.32,0.42
29.636739015579224,-1.13,-1.64,0.35
29.64665198326111,-0.82,-1.69,0.24
29.65643000602722,-0.41,-1.48,0.13
29.666237115859985,0.06,-1.12,0.09
29.69594097137451,1.39,0.38,0.42
29.696265935897827,1.39,0.38,0.42
29.697479009628296,1.39,0.38,0.42
29.705726861953735,1.63,0.65,0.6
29.715785026550293,1.68,0.72,0.71
29.72663903236389,1.58,0.59,0.74
29.73565411567688,1.34,0.35,0.68
29.746356964111328,1.02,0.1,0.55
29.756240129470825,0.64,-0.07,0.43
29.766215085983276,0.22,-0.08,0.35
29.798030138015747,-0.5,0.05,0.45
29.798217058181763,-0.5,0.05,0.45
29.798364877700806,-0.5,0.05,0.45
29.805259943008423,-0.54,0.05,0.48
29.815468072891235,-0.47,-0.04,0.42
29.8254611492157,-0.22,-0.26,0.22
29.835998058319092,0.17,-0.47,-0.05
29.84588098526001,0.54,-0.46,-0.22
29.855857133865356,0.72,-0.19,-0.18
29.865593194961548,0.69,0.05,0.12
29.895894050598145,0.62,-0.09,0.51
29.89607000350952,0.62,-0.09,0.51
29.896246194839478,0.62,-0.09,0.51
29.905577898025513,0.47,0.03,0.11
29.915119886398315,0.01,0.27,-0.23
29.925771951675415,-0.69,0.43,-0.3
29.935034036636353,-1.42,0.46,-0.2
29.94548487663269,-1.99,0.38,-0.2
29.95555090904236,-2.37,0.34,-0.36
29.965375185012817,-2.64,0.48,-0.64
29.994834184646606,-2.64,1.22,-1.06
29.995012998580933,-2.64,1.22,-1.06
29.996103048324585,-2.64,1.22,-1.06
30.005064964294434,-2.16,1.32,-1.05
30.014822006225586,-1.68,1.4,-0.95
30.02487587928772,-1.25,1.39,-0.81
30.035024881362915,-0.84,1.22,-0.66
30.04532504081726,-0.45,0.92,-0.53
30.055277109146118,-0.09,0.6,-0.47
30.065326929092407,0.26,0.27,-0.46
30.096312046051025,1.39,-0.45,-0.62
30.096489191055298,1.39,-0.45,-0.62
30.096642017364502,1.39,-0.45,-0.62
30.104469060897827,1.77,-0.45,-0.63
30.114564180374146,2.07,-0.39,-0.57
30.124547958374023,2.26,-0.26,-0.45
30.13491201400757,2.37,-0.11,-0.32
30.14503788948059,2.33,0.01,-0.15
30.155066967010498,2.14,0.08,0.04
30.164926052093506,1.83,0.13,0.24
30.194071054458618,0.46,-0.03,0.57
30.194396018981934,0.46,-0.03,0.57
30.19558596611023,0.46,-0.03,0.57
30.204169034957886,0.13,-0.34,0.55
30.214161157608032,-0.14,-0.66,0.57
30.224310159683228,-0.27,-0.97,0.6
30.234529972076416,-0.23,-1.2,0.61
30.244714975357056,-0.06,-1.25,0.59
30.25484585762024,0.14,-1.03,0.55
30.26427912712097,0.29,-0.62,0.53
30.294013023376465,0.77,0.45,0.36
30.294353008270264,0.77,0.45,0.36
30.295567989349365,0.77,0.45,0.36
30.303892850875854,1.14,0.26,0.31
30.313899993896484,1.48,-0.14,0.27
30.324576139450073,1.55,-0.45,0.34
30.333817958831787,1.45,-0.77,0.42
30.344356060028076,1.44,-1.04,0.41
30.354981184005737,1.4,-1.03,0.29
30.363900899887085,1.18,-0.64,-0.01
30.393000841140747,-0.78,0.87,-0.04
30.39342498779297,-0.78,0.87,-0.04
30.39451289176941,-0.78,0.87,-0.04
30.403593063354492,-1.29,0.88,-0.12
30.413592100143433,-1.58,0.79,-0.36
30.4237220287323,-1.77,0.85,-0.67
30.434108018875122,-1.95,1.05,-0.85
30.4443461894989,-2.02,1.21,-0.74
30.454260110855103,-1.82,1.12,-0.55
30.46380305290222,-1.44,0.89,-0.38
30.493458032608032,-0.32,0.63,-0.3
30.49363684654236,-0.32,0.63,-0.3
30.493782997131348,-0.32,0.63,-0.3
30.503432035446167,-0.15,0.63,-0.3
30.513129949569702,-0.06,0.53,-0.26
30.524054050445557,-0.03,0.32,-0.19
30.533238172531128,-0.0,0.01,-0.1
30.543751001358032,0.02,-0.34,-0.03
30.553614854812622,0.07,-0.65,0.02
30.56353497505188,0.11,-0.92,0.07
30.593358039855957,0.4,-1.02,0.13
30.593533992767334,0.4,-1.02,0.13
30.59368109703064,0.4,-1.02,0.13
30.602962970733643,0.55,-0.77,0.14
30.612991094589233,0.7,-0.44,0.19
30.623020887374878,0.78,-0.08,0.31
30.633302927017212,0.78,0.26,0.46
30.643455982208252,0.7,0.45,0.59
30.65361189842224,0.53,0.5,0.65
30.663192987442017,0.29,0.38,0.66
30.693742036819458,-0.59,-0.27,0.58
30.693919897079468,-0.59,-0.27,0.58
30.69408106803894,-0.59,-0.27,0.58
30.702696084976196,-0.76,-0.39,0.62
30.712690114974976,-0.79,-0.41,0.66
30.72362208366394,-0.62,-0.4,0.67
30.732455015182495,-0.29,-0.46,0.64
30.743139028549194,0.11,-0.52,0.62
30.75328302383423,0.48,-0.43,0.62
30.76272416114807,0.73,-0.14,0.66
30.79209303855896,0.51,0.57,0.71
30.79241919517517,0.51,0.57,0.71
30.793634176254272,0.51,0.57,0.71
30.802348852157593,0.3,0.31,0.62
30.812444925308228,0.11,-0.04,0.51
30.82233500480652,-0.13,-0.28,0.22
30.833101987838745,-0.55,-0.34,-0.14
30.842634916305542,-1.16,-0.38,-0.31
30.85268497467041,-1.77,-0.38,-0.27
30.86262798309326,-2.23,-0.26,-0.17
30.892277002334595,-2.48,0.94,-0.56
30.892678022384644,-2.48,0.94,-0.56
30.894062995910645,-2.48,0.94,-0.56
30.902091026306152,-2.57,1.47,-0.56
30.911935091018677,-2.57,1.8,-0.34
30.92217993736267,-2.22,1.68,-0.07
30.932700872421265,-1.57,1.3,0.09
30.942571878433228,-0.86,0.88,0.13
30.952439069747925,-0.25,0.58,0.12
30.961995840072632,0.23,0.35,0.1
30.989805936813354,0.67,-0.06,0.07
30.9899320602417,0.67,-0.06,0.07
30.99150013923645,0.74,-0.3,0.05
31.001714944839478,0.82,-0.57,0.04
31.01175284385681,1.0,-0.8,0.02
31.021968126296997,1.25,-0.92,-0.01
31.032440900802612,1.54,-0.94,-0.03
31.041980028152466,1.82,-0.9,-0.02
31.052381992340088,2.07,-0.78,0.03
31.06179404258728,2.28,-0.59,0.14
31.09083104133606,2.54,0.14,0.64
31.091121912002563,2.54,0.14,0.64
31.09231686592102,2.54,0.14,0.64
31.101444959640503,2.42,0.34,0.78
31.111415147781372,2.14,0.48,0.85
31.12216806411743,1.76,0.51,0.84
31.13138699531555,1.37,0.37,0.8
31.141860008239746,1.04,0.17,0.72
31.151901960372925,0.73,0.0,0.65
31.161689043045044,0.5,-0.18,0.58
31.190632104873657,0.05,-0.38,0.41
31.191056966781616,0.05,-0.38,0.41
31.19227385520935,0.05,-0.38,0.41
31.20115900039673,0.0,-0.37,0.22
31.211292028427124,0.07,-0.37,-0.02
31.221133947372437,0.26,-0.32,-0.23
31.231337070465088,0.54,-0.2,-0.35
31.24172616004944,0.82,-0.15,-0.35
31.25162386894226,1.04,-0.29,-0.26
31.26144289970398,1.02,-0.45,-0.13
31.29026484489441,0.45,-0.83,-0.17
31.290688037872314,0.45,-0.83,-0.17
31.291895151138306,0.45,-0.83,-0.17
31.300973176956177,0.35,-0.6,-0.48
31.31089186668396,0.08,-0.23,-0.68
31.3210129737854,-0.38,0.2,-0.69
31.331496953964233,-0.98,0.64,-0.53
31.341277837753296,-1.57,0.94,-0.39
31.351431131362915,-2.14,1.0,-0.38
31.36099100112915,-2.81,0.97,-0.44
31.389770984649658,-4.38,1.15,-0.27
31.390004873275757,-4.61,0.89,-0.2
31.391479015350342,-4.61,0.89,-0.2
31.400552988052368,-4.26,0.47,-0.31
31.410515069961548,-3.41,0.18,-0.62
31.421522855758667,-2.2,0.08,-0.98
31.431007146835327,-0.89,0.22,-1.22
31.441034078598022,0.29,0.52,-1.28
31.452610969543457,1.29,0.81,-1.21
31.460846185684204,2.07,1.0,-1.04
31.489216089248657,2.98,0.93,-0.74
31.489439010620117,2.98,0.93,-0.74
31.49063801765442,3.21,0.76,-0.66
31.50030493736267,3.35,0.56,-0.6
31.510159015655518,3.38,0.37,-0.5
31.520267963409424,3.33,0.23,-0.36
31.530833959579468,3.19,0.14,-0.2
31.54063391685486,2.93,0.18,-0.01
31.550857067108154,2.5,0.33,0.2
31.560451984405518,1.95,0.52,0.43
31.5901038646698,0.13,0.52,1.0
31.590280055999756,0.13,0.52,1.0
31.590425968170166,0.13,0.52,1.0
31.599900007247925,-0.41,0.18,1.07
31.6100971698761,-0.88,-0.2,1.08
31.61993384361267,-1.26,-0.52,1.06
31.630318880081177,-1.5,-0.77,1.02
31.64037799835205,-1.61,-0.9,0.94
31.65029001235962,-1.55,-0.92,0.84
31.660274028778076,-1.38,-0.75,0.76
31.689653158187866,-0.49,0.14,0.62
31.68998694419861,-0.49,0.14,0.62
31.69121813774109,-0.49,0.14,0.62
31.69967293739319,-0.08,0.27,0.61
31.709606885910034,0.35,0.31,0.64
31.719640970230103,0.66,0.36,0.72
31.729886054992676,0.72,0.44,0.83
31.740092992782593,0.58,0.35,0.88
31.749948978424072,0.39,0.03,0.78
31.759981870651245,0.16,-0.28,0.52
31.789555072784424,-0.63,-0.75,-0.47
31.789883852005005,-0.63,-0.75,-0.47
31.791116952896118,-0.63,-0.75,-0.47
31.79953098297119,-1.04,-0.7,-0.39
31.809319972991943,-1.4,-0.51,-0.29
31.819395065307617,-1.68,-0.18,-0.39
31.82989501953125,-1.97,0.3,-0.68
31.839879035949707,-2.3,0.94,-1.04
31.84966802597046,-2.51,1.56,-1.31
31.85970401763916,-2.3,1.89,-1.38
31.88802218437195,-0.78,1.55,-1.16
31.888234853744507,-0.78,1.55,-1.16
31.889457941055298,-0.03,1.26,-0.99
31.899062871932983,0.45,1.03,-0.8
31.908987998962402,0.69,0.83,-0.66
31.91906499862671,0.77,0.69,-0.58
31.929639101028442,0.8,0.64,-0.59
31.93942403793335,0.84,0.64,-0.65
31.949772119522095,0.94,0.65,-0.73
31.959222078323364,1.08,0.65,-0.8
31.989238023757935,1.27,0.21,-0.58
31.989423036575317,1.27,0.21,-0.58
31.989577054977417,1.27,0.21,-0.58
31.99868607521057,1.17,-0.06,-0.36
32.008676052093506,0.98,-0.37,-0.14
32.01859903335571,0.74,-0.63,0.06
32.02930808067322,0.43,-0.79,0.21
32.03892397880554,0.08,-0.8,0.31
32.048744916915894,-0.28,-0.74,0.35
32.05836796760559,-0.61,-0.74,0.35
32.08073902130127,-0.9,-0.99,0.45
32.08086800575256,-0.9,-0.99,0.45
32.087899923324585,-0.9,-1.09,0.54
32.09856104850769,-0.83,-1.21,0.6
32.10819697380066,-0.69,-1.3,0.59
32.11853504180908,-0.5,-1.28,0.52
32.12881588935852,-0.31,-1.07,0.44
32.13873314857483,-0.14,-0.67,0.37
32.14851784706116,0.02,-0.22,0.28
32.158612966537476,0.08,0.07,0.2
32.18293118476868,0.01,-0.06,0.24
32.18310618400574,0.01,-0.06,0.24
32.18780207633972,0.03,-0.52,0.3
32.197918176651,0.04,-0.94,0.29
32.207831144332886,0.05,-1.27,0.26
32.21804118156433,0.12,-1.41,0.25
32.228070974349976,0.2,-1.29,0.25
32.23824405670166,0.17,-1.02,0.09
32.2483971118927,-0.05,-0.63,-0.12
32.2581741809845,-0.54,-0.22,-0.17
32.28270602226257,-1.61,0.36,-0.17
32.28288292884827,-1.61,0.36,-0.17
32.2875280380249,-1.84,0.5,-0.38
32.297632932662964,-1.99,0.69,-0.67
32.307491064071655,-2.28,1.06,-0.8
32.31766390800476,-2.57,1.46,-0.63
32.32823204994202,-2.45,1.39,-0.36
32.338310956954956,-1.92,0.94,-0.19
32.34832692146301,-1.35,0.45,-0.06
32.357807874679565,-0.93,0.07,0.06
32.381295919418335,-0.5,-0.3,0.1
32.381502866744995,-0.5,-0.3,0.1
32.38730788230896,-0.33,-0.34,0.02
32.39735198020935,-0.11,-0.33,-0.05
32.407270193099976,0.18,-0.32,-0.1
32.41735816001892,0.57,-0.32,-0.14
32.42779994010925,0.99,-0.31,-0.18
32.43778896331787,1.4,-0.31,-0.21
32.44756603240967,1.75,-0.29,-0.19
32.45760416984558,2.02,-0.29,-0.14
32.481805086135864,2.29,-0.31,0.06
32.48197817802429,2.29,-0.31,0.06
32.487147092819214,2.31,-0.3,0.2
32.49703001976013,2.23,-0.29,0.33
32.506964921951294,2.05,-0.28,0.44
32.517876863479614,1.76,-0.27,0.51
32.52679514884949,1.38,-0.21,0.55
32.53747797012329,0.89,-0.09,0.51
32.54774308204651,0.33,-0.01,0.43
32.557263135910034,-0.22,-0.01,0.36
32.582013845443726,-0.99,-0.19,0.34
32.58218789100647,-0.99,-0.19,0.34
32.58661389350891,-1.16,-0.4,0.37
32.596697092056274,-1.22,-0.56,0.36
32.606653928756714,-1.16,-0.69,0.27
32.61756706237793,-0.99,-0.73,0.14
32.62675595283508,-0.76,-0.65,0.03
32.64121603965759,-0.45,-0.44,-0.07
32.65126013755798,-0.13,-0.04,-0.12
32.66089415550232,0.02,0.6,-0.01
32.68723511695862,0.09,0.89,0.31
32.687427043914795,0.09,0.89,0.31
32.690126180648804,0.12,0.41,0.29
32.70013689994812,-0.02,-0.03,0.13
32.71026015281677,-0.31,-0.37,-0.22
32.72024703025818,-0.69,-0.59,-0.55
32.73108100891113,-1.1,-0.62,-0.72
32.74073386192322,-1.41,-0.39,-0.81
32.750673055648804,-1.56,0.07,-0.95
32.76204991340637,-1.59,0.73,-1.16
32.784509897232056,-1.86,1.93,-1.38
32.78463912010193,-1.86,1.93,-1.38
32.790022134780884,-2.11,2.04,-1.14
32.8023579120636,-2.12,1.61,-0.82
32.80991816520691,-1.95,0.92,-0.64
32.81981301307678,-1.82,0.28,-0.57
32.830629110336304,-1.77,-0.27,-0.6
32.840152978897095,-1.67,-0.5,-0.75
32.850404024124146,-1.42,-0.43,-0.98
32.86203694343567,-0.99,-0.2,-1.13
32.88576698303223,0.13,0.36,-1.03
32.8859441280365,0.13,0.36,-1.03
32.88955307006836,0.68,0.46,-0.81
32.90364384651184,1.13,0.4,-0.59
32.909576177597046,1.49,0.21,-0.4
32.91944098472595,1.77,-0.03,-0.25
32.93033504486084,1.99,-0.3,-0.14
32.93984293937683,2.12,-0.51,-0.04
32.95040702819824,2.18,-0.68,0.06
32.95973086357117,2.2,-0.77,0.17
32.98548102378845,2.14,-0.5,0.44
32.98565983772278,2.14,-0.5,0.44
32.989497900009155,2.0,-0.2,0.6
33.00280785560608,1.75,0.11,0.73
33.00914907455444,1.42,0.32,0.84
33.0192711353302,1.04,0.37,0.91
33.030068159103394,0.69,0.25,0.89
33.039326906204224,0.4,-0.02,0.8
33.04997205734253,0.17,-0.26,0.67
33.05928301811218,0.01,-0.45,0.54
33.08455801010132,0.02,-0.58,0.35
33.08468413352966,0.02,-0.58,0.35
33.08895993232727,0.21,-0.46,0.36
33.09910607337952,0.5,-0.25,0.41
33.10902285575867,0.77,0.08,0.48
33.11901116371155,0.97,0.47,0.61
33.129875898361206,1.06,0.93,0.78
33.13904690742493,1.04,1.23,0.96
33.14954113960266,0.91,1.2,1.02
33.15912699699402,0.73,0.9,0.94
33.18486499786377,0.26,-0.15,0.59
33.18504595756531,0.26,-0.15,0.59
33.188632011413574,-0.1,-0.43,0.32
33.19882106781006,-0.62,-0.46,0.1
33.208707094192505,-1.21,-0.35,0.03
33.21869397163391,-1.75,-0.17,0.11
33.229331970214844,-2.18,0.02,0.21
33.23868703842163,-2.5,0.21,0.13
33.249212980270386,-2.86,0.58,-0.1
33.25879907608032,-3.31,1.13,-0.35
33.28367805480957,-3.5,1.59,-0.38
33.28380799293518,-3.5,1.59,-0.38
33.2882878780365,-3.04,1.37,-0.36
33.298739194869995,-2.43,1.15,-0.39
33.30842900276184,-1.84,1.04,-0.43
33.318439960479736,-1.24,0.87,-0.49
33.329071044921875,-0.63,0.58,-0.53
33.33884000778198,-0.06,0.28,-0.5
33.34910297393799,0.46,-0.01,-0.41
33.3586220741272,0.94,-0.23,-0.3
33.383116006851196,1.87,-0.47,-0.14
33.3832950592041,1.87,-0.47,-0.14
33.388251066207886,2.29,-0.53,-0.11
33.401381969451904,2.64,-0.54,-0.1
33.40796399116516,2.87,-0.56,-0.06
33.418668031692505,2.91,-0.6,-0.01
33.42871689796448,2.79,-0.62,0.04
33.43842601776123,2.5,-0.6,0.09
33.44862914085388,2.06,-0.52,0.17
33.480655908584595,0.62,-0.3,0.42
33.48083186149597,0.62,-0.3,0.42
33.480977058410645,0.62,-0.3,0.42
33.48783206939697,0.27,-0.32,0.5
33.49791502952576,-0.0,-0.37,0.59
33.507789850234985,-0.15,-0.54,0.7
33.517781019210815,-0.18,-0.74,0.82
33.52826714515686,-0.12,-0.91,0.91
33.53807997703552,0.01,-1.05,0.92
33.5482919216156,0.18,-1.07,0.9
33.557976961135864,0.43,-1.01,0.86
33.58185315132141,0.94,-0.61,0.5
33.58202910423279,0.94,-0.61,0.5
33.58726716041565,1.13,-0.23,0.3
33.597501039505005,1.33,0.05,0.16
33.6074640750885,1.48,0.1,0.03
33.61748003959656,1.53,-0.06,-0.0
33.62722301483154,1.53,-0.4,-0.03
33.638242959976196,1.5,-0.76,-0.07
33.647971868515015,1.36,-1.07,-0.23
33.65776205062866,1.02,-1.27,-0.58
33.68025612831116,-0.46,-1.11,-0.94
33.680432081222534,-0.46,-1.11,-0.94
33.68711996078491,-1.38,-0.77,-0.8
33.70086312294006,-2.22,-0.28,-0.73
33.70719790458679,-2.96,0.32,-0.84
33.71701407432556,-3.67,1.04,-0.88
33.72792315483093,-4.21,1.65,-0.78
33.7373411655426,-4.22,1.74,-0.72
33.74776816368103,-3.62,1.27,-0.81
33.757421016693115,-2.67,0.58,-1.07
33.78331804275513,-0.65,-0.05,-1.57
33.783507108688354,-0.65,-0.05,-1.57
33.786653995513916,0.22,0.08,-1.64
33.80067801475525,1.01,0.29,-1.59
33.80679798126221,1.64,0.55,-1.41
33.8167040348053,2.12,0.73,-1.19
33.827473878860474,2.47,0.75,-1.0
33.8371319770813,2.66,0.62,-0.87
33.847524881362915,2.71,0.39,-0.78
33.856887102127075,2.61,0.13,-0.69
33.8819580078125,2.16,-0.42,-0.47
33.88213896751404,2.16,-0.42,-0.47
33.886481046676636,1.9,-0.61,-0.4
33.89663290977478,1.59,-0.68,-0.33
33.90643286705017,1.23,-0.64,-0.23
33.91724395751953,0.84,-0.54,-0.14
33.926934003829956,0.44,-0.45,-0.01
33.93695402145386,0.09,-0.38,0.14
33.94743084907532,-0.17,-0.35,0.3
33.959187030792236,-0.35,-0.33,0.44
33.98340392112732,-0.53,-0.5,0.61
33.98358416557312,-0.53,-0.5,0.61
33.98617386817932,-0.51,-0.65,0.57
33.999415159225464,-0.39,-0.8,0.51
34.0060920715332,-0.19,-0.92,0.43
34.016114950180054,0.01,-0.94,0.37
34.02703785896301,0.13,-0.81,0.4
34.03625988960266,0.15,-0.54,0.53
34.047123193740845,0.07,-0.04,0.73
34.0564169883728,-0.14,0.58,0.93
34.08116316795349,-0.29,0.95,1.05
34.08129096031189,-0.29,0.95,1.05
34.08564496040344,0.05,0.36,0.79
34.097368001937866,0.52,-0.36,0.38
34.10589289665222,0.81,-0.8,-0.02
34.11582112312317,0.73,-0.95,-0.31
34.12663197517395,0.37,-0.93,-0.5
34.13599395751953,-0.25,-0.65,-0.5
34.146425008773804,-1.0,-0.23,-0.38
34.15571188926697,-1.72,0.21,-0.32
34.178826093673706,-2.87,1.22,-0.6
34.17895197868347,-2.87,1.22,-0.6
34.185378074645996,-3.32,1.75,-0.66
34.195579051971436,-3.6,1.95,-0.66
34.20561909675598,-3.82,1.92,-0.63
34.21564698219299,-4.03,1.79,-0.61
34.22622990608215,-4.09,1.56,-0.68
34.235925912857056,-3.92,1.36,-0.83
34.24630284309387,-3.57,1.26,-0.95
34.25583100318909,-3.06,1.21,-0.99
34.281883001327515,-1.85,1.19,-0.76
34.28206396102905,-1.85,1.19,-0.76
34.28527307510376,-1.21,1.12,-0.53
34.2954261302948,-0.53,0.95,-0.29
34.305294036865234,0.16,0.73,-0.02
34.31614089012146,0.8,0.42,0.28
34.325620889663696,1.35,0.07,0.53
34.335731983184814,1.75,-0.3,0.71
34.3460590839386,2.0,-0.62,0.8
34.355722188949585,2.1,-0.82,0.78
34.38202786445618,1.65,-0.85,0.56
34.38220715522766,1.65,-0.85,0.56
34.384905099868774,1.16,-0.79,0.49
34.39867305755615,0.62,-0.74,0.54
34.4050018787384,0.13,-0.66,0.69
34.414823055267334,-0.21,-0.82,0.77
34.42580604553223,-0.29,-1.08,0.81
34.43518805503845,-0.16,-1.26,0.92
34.445738077163696,0.11,-1.36,1.09
34.45521306991577,0.53,-1.5,1.19
34.47863793373108,1.39,-1.68,1.13
34.47876596450806,1.39,-1.68,1.13
34.484676122665405,1.62,-1.57,1.09
34.49871206283569,1.72,-1.33,0.98
34.50479602813721,1.7,-0.95,0.87
34.51471209526062,1.65,-0.59,0.79
34.52551007270813,1.61,-0.3,0.76
34.53502106666565,1.55,-0.05,0.82
34.545427083969116,1.62,0.2,0.89
34.55474400520325,1.84,0.43,0.85
34.57984519004822,1.9,0.72,0.82
34.58002305030823,1.9,0.72,0.82
34.584177017211914,1.3,0.76,0.74
34.5944721698761,0.38,0.55,0.71
34.60434889793396,-0.58,0.04,0.64
34.61442494392395,-1.35,-0.57,0.48
34.6254608631134,-1.87,-1.01,0.22
34.634865045547485,-2.33,-1.08,-0.15
34.64534306526184,-2.77,-0.82,-0.45
34.67866396903992,-1.88,-1.1,-0.55
34.67878985404968,-1.88,-1.1,-0.55
34.678892850875854,-1.88,-1.1,-0.55
34.684202909469604,-1.2,-1.24,-0.38
34.69419312477112,-0.53,-1.32,-0.23
34.703989028930664,0.15,-1.26,-0.12
34.71410918235779,0.82,-1.07,-0.07
34.72482419013977,1.41,-0.75,-0.07
34.73442006111145,1.92,-0.37,-0.07
34.74466300010681,2.35,-0.05,-0.06
34.75424003601074,2.69,0.12,-0.09
34.78112506866455,3.02,0.01,-0.18
34.781301975250244,3.02,0.01,-0.18
34.783746004104614,2.99,-0.18,-0.21
34.796956062316895,2.84,-0.44,-0.22
34.80369997024536,2.55,-0.69,-0.22
34.81434893608093,2.14,-0.88,-0.18
34.824095010757446,1.66,-0.97,-0.1
34.83411407470703,1.13,-0.94,0.01
34.84449100494385,0.62,-0.86,0.12
34.85408091545105,0.21,-0.77,0.17
34.88047814369202,-0.32,-0.53,0.07
34.880661964416504,-0.32,-0.53,0.07
34.88344097137451,-0.49,-0.35,-0.0
34.89362597465515,-0.5,-0.17,-0.11
34.903356075286865,-0.39,-0.06,-0.23
34.91356301307678,-0.19,0.07,-0.31
34.92435812950134,0.03,0.26,-0.36
34.93399214744568,0.2,0.46,-0.34
34.94396495819092,0.37,0.55,-0.25
34.95356488227844,0.55,0.45,-0.17
34.980222940444946,0.76,0.05,-0.14
34.980350971221924,0.76,0.05,-0.14
34.982921838760376,0.66,-0.0,-0.16
34.99327206611633,0.46,0.09,-0.12
35.00316119194031,0.33,0.31,0.03
35.01314306259155,0.38,0.57,0.26
35.023895025253296,0.64,0.72,0.5
35.03345608711243,1.03,0.62,0.59
35.04359316825867,1.4,0.28,0.53
35.053048849105835,1.4,0.11,0.44
35.07997393608093,0.41,0.01,0.27
35.08010506629944,0.41,0.01,0.27
35.08260202407837,-0.2,0.07,0.2
35.097054958343506,-0.78,0.16,0.11
35.10269808769226,-1.31,0.32,-0.05
35.11287498474121,-1.78,0.62,-0.25
35.1235830783844,-2.19,0.92,-0.39
35.13305687904358,-2.46,1.12,-0.42
35.143540143966675,-2.5,1.2,-0.47
35.15291094779968,-2.37,1.21,-0.59
35.1801700592041,-1.92,1.32,-0.83
35.18032193183899,-1.92,1.32,-0.83
35.182552099227905,-1.63,1.4,-0.92
35.19685697555542,-1.34,1.43,-0.96
35.2024290561676,-1.05,1.4,-0.91
35.212669134140015,-0.8,1.29,-0.79
35.22330594062805,-0.57,1.1,-0.65
35.232588052749634,-0.36,0.85,-0.52
35.243069887161255,-0.18,0.53,-0.44
35.25271487236023,-0.04,0.21,-0.39
35.27920985221863,0.16,-0.31,-0.37
35.279338121414185,0.16,-0.31,-0.37
35.281986951828,0.18,-0.41,-0.44
35.292343854904175,0.1,-0.44,-0.52
35.30225396156311,-0.09,-0.42,-0.51
35.31228804588318,-0.4,-0.31,-0.36
35.32299208641052,-0.76,-0.2,-0.09
35.3325469493866,-1.1,-0.13,0.27
35.34276509284973,-1.38,-0.12,0.64
35.352235078811646,-1.56,-0.15,0.93
35.378159046173096,-1.53,-0.34,1.05
35.37828707695007,-1.53,-0.34,1.05
35.38168692588806,-1.28,-0.48,0.94
35.39206504821777,-0.97,-0.57,0.83
35.401960134506226,-0.6,-0.66,0.7
35.412014961242676,-0.2,-0.65,0.55
35.4226291179657,0.14,-0.49,0.47
35.4319121837616,0.46,-0.21,0.38
35.44237494468689,0.79,0.26,0.27
35.45199704170227,1.09,0.84,0.19
35.47702097892761,1.52,1.42,0.11
35.477149963378906,1.52,1.42,0.11
35.48132586479187,1.48,1.23,0.08
35.491738080978394,1.21,0.73,0.07
35.5016610622406,0.78,0.01,0.1
35.51170301437378,0.26,-0.71,0.13
35.521586179733276,-0.3,-1.21,0.11
35.53201198577881,-0.94,-1.38,0.14
35.54220414161682,-1.64,-1.29,0.31
35.55172085762024,-2.3,-1.06,0.54
35.57743000984192,-3.05,-0.4,0.6
35.577561140060425,-3.05,-0.4,0.6
35.58105397224426,-3.23,0.09,0.51
35.59138298034668,-3.21,0.41,0.35
35.60128617286682,-3.04,0.69,0.2
